city,model,scenario,year,season,temp_c
Salt Lake City,MPI-ESM1-2-HR,ssp126,2065,winter,-8.419444
Salt Lake City,MPI-ESM1-2-HR,ssp126,2066,summer,21.661356
Salt Lake City,MPI-ESM1-2-HR,ssp126,2066,winter,-7.2091675
Salt Lake City,MPI-ESM1-2-HR,ssp126,2067,summer,21.998098
Salt Lake City,MPI-ESM1-2-HR,ssp126,2067,winter,-3.6822307
Salt Lake City,MPI-ESM1-2-HR,ssp126,2068,summer,21.573801
Salt Lake City,MPI-ESM1-2-HR,ssp126,2068,winter,-4.798218
Salt Lake City,MPI-ESM1-2-HR,ssp126,2069,summer,22.291574
Salt Lake City,MPI-ESM1-2-HR,ssp126,2069,winter,-6.204183
Salt Lake City,MPI-ESM1-2-HR,ssp126,2070,summer,20.961517
Salt Lake City,MPI-ESM1-2-HR,ssp126,2070,winter,-5.450643
Salt Lake City,MPI-ESM1-2-HR,ssp126,2071,summer,20.725363
Salt Lake City,MPI-ESM1-2-HR,ssp126,2071,winter,-5.4916177
Salt Lake City,MPI-ESM1-2-HR,ssp126,2072,summer,22.887787
Salt Lake City,MPI-ESM1-2-HR,ssp126,2072,winter,-4.429708
Salt Lake City,MPI-ESM1-2-HR,ssp126,2073,summer,19.570547
Salt Lake City,MPI-ESM1-2-HR,ssp126,2073,winter,-5.8992515
Salt Lake City,MPI-ESM1-2-HR,ssp126,2074,summer,19.91568
Salt Lake City,MPI-ESM1-2-HR,ssp126,2074,winter,-3.764201
Salt Lake City,MPI-ESM1-2-HR,ssp126,2075,summer,20.032938
Salt Lake City,MPI-ESM1-2-HR,ssp126,2075,winter,-6.9582214
Salt Lake City,MPI-ESM1-2-HR,ssp126,2076,summer,19.460611
Salt Lake City,MPI-ESM1-2-HR,ssp126,2076,winter,-4.2419944
Salt Lake City,MPI-ESM1-2-HR,ssp126,2077,summer,18.851767
Salt Lake City,MPI-ESM1-2-HR,ssp126,2077,winter,-9.643107
Salt Lake City,MPI-ESM1-2-HR,ssp126,2078,summer,22.200327
Salt Lake City,MPI-ESM1-2-HR,ssp126,2078,winter,-7.266195
Salt Lake City,MPI-ESM1-2-HR,ssp126,2079,summer,21.910776
Salt Lake City,MPI-ESM1-2-HR,ssp126,2079,winter,-9.149628
Salt Lake City,MPI-ESM1-2-HR,ssp126,2080,summer,21.398386
Salt Lake City,MPI-ESM1-2-HR,ssp126,2080,winter,-6.212433
Salt Lake City,MPI-ESM1-2-HR,ssp126,2081,summer,21.041647
Salt Lake City,MPI-ESM1-2-HR,ssp126,2081,winter,-7.5255127
Salt Lake City,MPI-ESM1-2-HR,ssp126,2082,summer,22.04365
Salt Lake City,MPI-ESM1-2-HR,ssp126,2082,winter,-4.0121665
Salt Lake City,MPI-ESM1-2-HR,ssp126,2083,summer,20.778482
Salt Lake City,MPI-ESM1-2-HR,ssp126,2083,winter,-6.5861106
Salt Lake City,MPI-ESM1-2-HR,ssp126,2084,summer,20.239716
Salt Lake City,MPI-ESM1-2-HR,ssp126,2084,winter,-5.2499084
Salt Lake City,MPI-ESM1-2-HR,ssp126,2085,summer,20.410177
Salt Lake City,MPI-ESM1-2-HR,ssp126,2085,winter,-8.732819
Salt Lake City,MPI-ESM1-2-HR,ssp126,2086,summer,21.877777
Salt Lake City,MPI-ESM1-2-HR,ssp126,2086,winter,-6.721863
Salt Lake City,MPI-ESM1-2-HR,ssp126,2087,summer,21.908417
Salt Lake City,MPI-ESM1-2-HR,ssp126,2087,winter,-7.074453
Salt Lake City,MPI-ESM1-2-HR,ssp126,2088,summer,21.805685
Salt Lake City,MPI-ESM1-2-HR,ssp126,2088,winter,-7.958557
Salt Lake City,MPI-ESM1-2-HR,ssp126,2089,summer,23.330587
Salt Lake City,MPI-ESM1-2-HR,ssp126,2089,winter,-7.0540977
Salt Lake City,MPI-ESM1-2-HR,ssp126,2090,summer,20.63267
Salt Lake City,MPI-ESM1-2-HR,ssp126,2090,winter,-5.2805786
Salt Lake City,MPI-ESM1-2-HR,ssp126,2091,summer,20.891428
Salt Lake City,MPI-ESM1-2-HR,ssp126,2091,winter,-6.17396
Salt Lake City,MPI-ESM1-2-HR,ssp126,2092,summer,21.25834
Salt Lake City,MPI-ESM1-2-HR,ssp126,2092,winter,-9.683909
Salt Lake City,MPI-ESM1-2-HR,ssp126,2093,summer,21.874094
Salt Lake City,MPI-ESM1-2-HR,ssp126,2093,winter,-3.7190044
Salt Lake City,MPI-ESM1-2-HR,ssp126,2094,summer,19.934702
Salt Lake City,MPI-ESM1-2-HR,ssp126,2094,winter,-4.0367637
Salt Lake City,MPI-ESM1-2-HR,ssp126,2095,summer,21.509094
Salt Lake City,MPI-ESM1-2-HR,ssp126,2095,winter,-4.8547974
Salt Lake City,MPI-ESM1-2-HR,ssp126,2096,summer,21.104065
Salt Lake City,MPI-ESM1-2-HR,ssp126,2096,winter,-4.1418457
Salt Lake City,MPI-ESM1-2-HR,ssp126,2097,summer,22.473745
Salt Lake City,MPI-ESM1-2-HR,ssp126,2097,winter,-6.490967
Salt Lake City,MPI-ESM1-2-HR,ssp126,2098,summer,21.322489
Salt Lake City,MPI-ESM1-2-HR,ssp126,2098,winter,-7.033671
Salt Lake City,MPI-ESM1-2-HR,ssp126,2099,summer,20.571665
Salt Lake City,MPI-ESM1-2-HR,ssp126,2099,winter,-8.949158
Salt Lake City,MPI-ESM1-2-HR,ssp126,2100,summer,21.04602
Salt Lake City,MPI-ESM1-2-HR,ssp126,2100,winter,-7.369283
Salt Lake City,MPI-ESM1-2-HR,ssp245,2015,summer,20.690481
Salt Lake City,MPI-ESM1-2-HR,ssp245,2015,winter,-7.335083
Salt Lake City,MPI-ESM1-2-HR,ssp245,2016,summer,20.180603
Salt Lake City,MPI-ESM1-2-HR,ssp245,2016,winter,-9.217418
Salt Lake City,MPI-ESM1-2-HR,ssp245,2017,summer,20.34617
Salt Lake City,MPI-ESM1-2-HR,ssp245,2017,winter,-8.426646
Salt Lake City,MPI-ESM1-2-HR,ssp245,2018,summer,20.328959
Salt Lake City,MPI-ESM1-2-HR,ssp245,2018,winter,-3.708842
Salt Lake City,MPI-ESM1-2-HR,ssp245,2019,summer,19.131815
Salt Lake City,MPI-ESM1-2-HR,ssp245,2019,winter,-4.1734824
Salt Lake City,MPI-ESM1-2-HR,ssp245,2020,summer,18.926626
Salt Lake City,MPI-ESM1-2-HR,ssp245,2020,winter,-6.8916016
Salt Lake City,MPI-ESM1-2-HR,ssp245,2021,summer,21.229584
Salt Lake City,MPI-ESM1-2-HR,ssp245,2021,winter,-6.0829673
Salt Lake City,MPI-ESM1-2-HR,ssp245,2022,summer,20.113556
Salt Lake City,MPI-ESM1-2-HR,ssp245,2022,winter,-4.8950295
Salt Lake City,MPI-ESM1-2-HR,ssp245,2023,summer,21.25351
Salt Lake City,MPI-ESM1-2-HR,ssp245,2023,winter,-5.0125833
Salt Lake City,MPI-ESM1-2-HR,ssp245,2024,summer,20.787954
Salt Lake City,MPI-ESM1-2-HR,ssp245,2024,winter,-4.1564026
Salt Lake City,MPI-ESM1-2-HR,ssp245,2025,summer,21.141623
Salt Lake City,MPI-ESM1-2-HR,ssp245,2025,winter,-4.998403
Salt Lake City,MPI-ESM1-2-HR,ssp245,2026,summer,20.995981
Salt Lake City,MPI-ESM1-2-HR,ssp245,2026,winter,-5.950775
Salt Lake City,MPI-ESM1-2-HR,ssp245,2027,summer,22.573313
Salt Lake City,MPI-ESM1-2-HR,ssp245,2027,winter,-4.848582
Salt Lake City,MPI-ESM1-2-HR,ssp245,2028,summer,20.552317
Salt Lake City,MPI-ESM1-2-HR,ssp245,2028,winter,-6.3210144
Salt Lake City,MPI-ESM1-2-HR,ssp245,2029,summer,20.092062
Salt Lake City,MPI-ESM1-2-HR,ssp245,2029,winter,-6.427185
Salt Lake City,MPI-ESM1-2-HR,ssp245,2030,summer,19.63267
Salt Lake City,MPI-ESM1-2-HR,ssp245,2030,winter,-2.8921509
Salt Lake City,MPI-ESM1-2-HR,ssp245,2031,summer,19.024862
Salt Lake City,MPI-ESM1-2-HR,ssp245,2031,winter,-8.174388
Salt Lake City,MPI-ESM1-2-HR,ssp245,2032,summer,21.101358
Salt Lake City,MPI-ESM1-2-HR,ssp245,2032,winter,-6.7307534
Salt Lake City,MPI-ESM1-2-HR,ssp245,2033,summer,22.508993
Salt Lake City,MPI-ESM1-2-HR,ssp245,2033,winter,-5.908651
Salt Lake City,MPI-ESM1-2-HR,ssp245,2034,summer,19.15325
Salt Lake City,MPI-ESM1-2-HR,ssp245,2034,winter,-5.72406
Salt Lake City,MPI-ESM1-2-HR,ssp245,2035,summer,19.84379
Salt Lake City,MPI-ESM1-2-HR,ssp245,2035,winter,-4.7336936
Salt Lake City,MPI-ESM1-2-HR,ssp245,2036,summer,22.013449
Salt Lake City,MPI-ESM1-2-HR,ssp245,2036,winter,-7.982544
Salt Lake City,MPI-ESM1-2-HR,ssp245,2037,summer,20.17048
Salt Lake City,MPI-ESM1-2-HR,ssp245,2037,winter,-9.941548
Salt Lake City,MPI-ESM1-2-HR,ssp245,2038,summer,20.378815
Salt Lake City,MPI-ESM1-2-HR,ssp245,2038,winter,-9.291962
Salt Lake City,MPI-ESM1-2-HR,ssp245,2039,summer,20.76767
Salt Lake City,MPI-ESM1-2-HR,ssp245,2039,winter,-6.1521506
Salt Lake City,MPI-ESM1-2-HR,ssp245,2040,summer,21.875406
Salt Lake City,MPI-ESM1-2-HR,ssp245,2040,winter,-4.6983643
Salt Lake City,MPI-ESM1-2-HR,ssp245,2041,summer,19.334494
Salt Lake City,MPI-ESM1-2-HR,ssp245,2041,winter,-7.0065613
Salt Lake City,MPI-ESM1-2-HR,ssp245,2042,summer,20.349405
Salt Lake City,MPI-ESM1-2-HR,ssp245,2042,winter,-8.772349
Salt Lake City,MPI-ESM1-2-HR,ssp245,2043,summer,22.141653
Salt Lake City,MPI-ESM1-2-HR,ssp245,2043,winter,-5.169993
Salt Lake City,MPI-ESM1-2-HR,ssp245,2044,summer,22.396048
Salt Lake City,MPI-ESM1-2-HR,ssp245,2044,winter,-4.6660867
Salt Lake City,MPI-ESM1-2-HR,ssp245,2045,summer,21.840485
Salt Lake City,MPI-ESM1-2-HR,ssp245,2045,winter,-5.783966
Salt Lake City,MPI-ESM1-2-HR,ssp245,2046,summer,20.789612
Salt Lake City,MPI-ESM1-2-HR,ssp245,2046,winter,-4.230326
Salt Lake City,MPI-ESM1-2-HR,ssp245,2047,summer,19.565369
Salt Lake City,MPI-ESM1-2-HR,ssp245,2047,winter,-8.910808
Salt Lake City,MPI-ESM1-2-HR,ssp245,2048,summer,21.241333
Salt Lake City,MPI-ESM1-2-HR,ssp245,2048,winter,-5.3044944
Salt Lake City,MPI-ESM1-2-HR,ssp245,2049,summer,21.609354
Salt Lake City,MPI-ESM1-2-HR,ssp245,2049,winter,-6.86912
Salt Lake City,MPI-ESM1-2-HR,ssp245,2050,summer,23.020151
Salt Lake City,MPI-ESM1-2-HR,ssp245,2050,winter,-5.131124
Salt Lake City,MPI-ESM1-2-HR,ssp245,2051,summer,19.76583
Salt Lake City,MPI-ESM1-2-HR,ssp245,2051,winter,-5.687693
Salt Lake City,MPI-ESM1-2-HR,ssp245,2052,summer,21.749786
Salt Lake City,MPI-ESM1-2-HR,ssp245,2052,winter,-5.5295005
Salt Lake City,MPI-ESM1-2-HR,ssp245,2053,summer,22.261545
Salt Lake City,MPI-ESM1-2-HR,ssp245,2053,winter,-2.8045857
Salt Lake City,MPI-ESM1-2-HR,ssp245,2054,summer,21.276743
Salt Lake City,MPI-ESM1-2-HR,ssp245,2054,winter,-5.766378
Salt Lake City,MPI-ESM1-2-HR,ssp245,2055,summer,21.142822
Salt Lake City,MPI-ESM1-2-HR,ssp245,2055,winter,-6.443888
Salt Lake City,MPI-ESM1-2-HR,ssp245,2056,summer,22.520956
Salt Lake City,MPI-ESM1-2-HR,ssp245,2056,winter,-5.286143
Salt Lake City,MPI-ESM1-2-HR,ssp245,2057,summer,22.166666
Salt Lake City,MPI-ESM1-2-HR,ssp245,2057,winter,-6.4158835
Salt Lake City,MPI-ESM1-2-HR,ssp245,2058,summer,22.391653
Salt Lake City,MPI-ESM1-2-HR,ssp245,2058,winter,-5.5066323
Salt Lake City,MPI-ESM1-2-HR,ssp245,2059,summer,20.437582
Salt Lake City,MPI-ESM1-2-HR,ssp245,2059,winter,-3.4864604
Salt Lake City,MPI-ESM1-2-HR,ssp245,2060,summer,23.647501
Salt Lake City,MPI-ESM1-2-HR,ssp245,2060,winter,-6.899414
Salt Lake City,MPI-ESM1-2-HR,ssp245,2061,summer,21.798117
Salt Lake City,MPI-ESM1-2-HR,ssp245,2061,winter,-6.0903625
Salt Lake City,MPI-ESM1-2-HR,ssp245,2062,summer,21.554453
Salt Lake City,MPI-ESM1-2-HR,ssp245,2062,winter,-8.558014
Salt Lake City,MPI-ESM1-2-HR,ssp245,2063,summer,19.191
Salt Lake City,MPI-ESM1-2-HR,ssp245,2063,winter,-6.0866294
Salt Lake City,MPI-ESM1-2-HR,ssp245,2064,summer,21.802786
Salt Lake City,MPI-ESM1-2-HR,ssp245,2064,winter,-5.829905
Salt Lake City,MPI-ESM1-2-HR,ssp245,2065,summer,22.257822
Salt Lake City,MPI-ESM1-2-HR,ssp245,2065,winter,-4.6328125
Salt Lake City,MPI-ESM1-2-HR,ssp245,2066,summer,23.604279
Salt Lake City,MPI-ESM1-2-HR,ssp245,2066,winter,-4.034851
Salt Lake City,MPI-ESM1-2-HR,ssp245,2067,summer,22.616089
Salt Lake City,MPI-ESM1-2-HR,ssp245,2067,winter,-3.5122478
Salt Lake City,MPI-ESM1-2-HR,ssp245,2068,summer,21.916758
Salt Lake City,MPI-ESM1-2-HR,ssp245,2068,winter,-2.7442017
Salt Lake City,MPI-ESM1-2-HR,ssp245,2069,summer,23.802338
Salt Lake City,MPI-ESM1-2-HR,ssp245,2069,winter,-6.75766
Salt Lake City,MPI-ESM1-2-HR,ssp245,2070,summer,21.167501
Salt Lake City,MPI-ESM1-2-HR,ssp245,2070,winter,-4.3610535
Salt Lake City,MPI-ESM1-2-HR,ssp245,2071,summer,20.948782
Salt Lake City,MPI-ESM1-2-HR,ssp245,2071,winter,-3.9974365
Salt Lake City,MPI-ESM1-2-HR,ssp245,2072,summer,22.574036
Salt Lake City,MPI-ESM1-2-HR,ssp245,2072,winter,-2.2379353
Salt Lake City,MPI-ESM1-2-HR,ssp245,2073,summer,20.67991
Salt Lake City,MPI-ESM1-2-HR,ssp245,2073,winter,-6.7557883
Salt Lake City,MPI-ESM1-2-HR,ssp245,2074,summer,22.259583
Salt Lake City,MPI-ESM1-2-HR,ssp245,2074,winter,-3.0745342
Salt Lake City,MPI-ESM1-2-HR,ssp245,2075,summer,23.117624
Salt Lake City,MPI-ESM1-2-HR,ssp245,2075,winter,-6.239197
Salt Lake City,MPI-ESM1-2-HR,ssp245,2076,summer,21.646942
Salt Lake City,MPI-ESM1-2-HR,ssp245,2076,winter,-5.613668
Salt Lake City,MPI-ESM1-2-HR,ssp245,2077,summer,21.766378
Salt Lake City,MPI-ESM1-2-HR,ssp245,2077,winter,-4.1236672
Salt Lake City,MPI-ESM1-2-HR,ssp245,2078,summer,23.07012
Salt Lake City,MPI-ESM1-2-HR,ssp245,2078,winter,-1.6424866
Salt Lake City,MPI-ESM1-2-HR,ssp245,2079,summer,22.852316
Salt Lake City,MPI-ESM1-2-HR,ssp245,2079,winter,-4.3674316
Salt Lake City,MPI-ESM1-2-HR,ssp245,2080,summer,21.03074
Salt Lake City,MPI-ESM1-2-HR,ssp245,2080,winter,-6.855886
Salt Lake City,MPI-ESM1-2-HR,ssp245,2081,summer,22.563211
Salt Lake City,MPI-ESM1-2-HR,ssp245,2081,winter,-2.6658325
Salt Lake City,MPI-ESM1-2-HR,ssp245,2082,summer,20.744577
Salt Lake City,MPI-ESM1-2-HR,ssp245,2082,winter,-3.4633687
Salt Lake City,MPI-ESM1-2-HR,ssp245,2083,summer,23.38385
Salt Lake City,MPI-ESM1-2-HR,ssp245,2083,winter,-4.825155
Salt Lake City,MPI-ESM1-2-HR,ssp245,2084,summer,22.998901
Salt Lake City,MPI-ESM1-2-HR,ssp245,2084,winter,-6.456431
Salt Lake City,MPI-ESM1-2-HR,ssp245,2085,summer,22.842447
Salt Lake City,MPI-ESM1-2-HR,ssp245,2085,winter,-4.3632812
Salt Lake City,MPI-ESM1-2-HR,ssp245,2086,summer,23.051138
Salt Lake City,MPI-ESM1-2-HR,ssp245,2086,winter,-6.357595
Salt Lake City,MPI-ESM1-2-HR,ssp245,2087,summer,22.567444
Salt Lake City,MPI-ESM1-2-HR,ssp245,2087,winter,-5.47938
Salt Lake City,MPI-ESM1-2-HR,ssp245,2088,summer,23.23591
Salt Lake City,MPI-ESM1-2-HR,ssp245,2088,winter,-7.4772134
Salt Lake City,MPI-ESM1-2-HR,ssp245,2089,summer,22.856659
Salt Lake City,MPI-ESM1-2-HR,ssp245,2089,winter,-6.7150064
Salt Lake City,MPI-ESM1-2-HR,ssp245,2090,summer,21.114511
Salt Lake City,MPI-ESM1-2-HR,ssp245,2090,winter,-4.5906167
Salt Lake City,MPI-ESM1-2-HR,ssp245,2091,summer,23.610779
Salt Lake City,MPI-ESM1-2-HR,ssp245,2091,winter,-4.6095176
Salt Lake City,MPI-ESM1-2-HR,ssp245,2092,summer,24.460379
Salt Lake City,MPI-ESM1-2-HR,ssp245,2092,winter,-3.7494
Salt Lake City,MPI-ESM1-2-HR,ssp245,2093,summer,23.115753
Salt Lake City,MPI-ESM1-2-HR,ssp245,2093,winter,-4.364319
Salt Lake City,MPI-ESM1-2-HR,ssp245,2094,summer,19.941528
Salt Lake City,MPI-ESM1-2-HR,ssp245,2094,winter,-7.0204873
Salt Lake City,MPI-ESM1-2-HR,ssp245,2095,summer,23.014109
Salt Lake City,MPI-ESM1-2-HR,ssp245,2095,winter,-6.3933005
Salt Lake City,MPI-ESM1-2-HR,ssp245,2096,summer,22.90925
Salt Lake City,MPI-ESM1-2-HR,ssp245,2096,winter,-5.9553223
Salt Lake City,MPI-ESM1-2-HR,ssp245,2097,summer,24.342306
Salt Lake City,MPI-ESM1-2-HR,ssp245,2097,winter,-5.1147866
Salt Lake City,MPI-ESM1-2-HR,ssp245,2098,summer,22.629211
Salt Lake City,MPI-ESM1-2-HR,ssp245,2098,winter,-1.7904968
Salt Lake City,MPI-ESM1-2-HR,ssp245,2099,summer,23.627167
Salt Lake City,MPI-ESM1-2-HR,ssp245,2099,winter,-3.684906
Salt Lake City,MPI-ESM1-2-HR,ssp245,2100,summer,22.25286
Salt Lake City,MPI-ESM1-2-HR,ssp245,2100,winter,-5.0672708
Salt Lake City,MPI-ESM1-2-HR,ssp370,2015,summer,20.030294
Salt Lake City,MPI-ESM1-2-HR,ssp370,2015,winter,-7.9558206
Salt Lake City,MPI-ESM1-2-HR,ssp370,2016,summer,21.507315
Salt Lake City,MPI-ESM1-2-HR,ssp370,2016,winter,-3.3849385
Salt Lake City,MPI-ESM1-2-HR,ssp370,2017,summer,20.566092
Salt Lake City,MPI-ESM1-2-HR,ssp370,2017,winter,-4.0761924
Salt Lake City,MPI-ESM1-2-HR,ssp370,2018,summer,20.496359
Salt Lake City,MPI-ESM1-2-HR,ssp370,2018,winter,-6.213328
Salt Lake City,MPI-ESM1-2-HR,ssp370,2019,summer,19.409964
Salt Lake City,MPI-ESM1-2-HR,ssp370,2019,winter,-7.6182046
Salt Lake City,MPI-ESM1-2-HR,ssp370,2020,summer,19.82129
Salt Lake City,MPI-ESM1-2-HR,ssp370,2020,winter,-5.2927346
Salt Lake City,MPI-ESM1-2-HR,ssp370,2021,summer,22.448587
Salt Lake City,MPI-ESM1-2-HR,ssp370,2021,winter,-7.7748923
Salt Lake City,MPI-ESM1-2-HR,ssp370,2022,summer,20.872732
Salt Lake City,MPI-ESM1-2-HR,ssp370,2022,winter,-6.241852
Salt Lake City,MPI-ESM1-2-HR,ssp370,2023,summer,21.588663
Salt Lake City,MPI-ESM1-2-HR,ssp370,2023,winter,-5.890513
Salt Lake City,MPI-ESM1-2-HR,ssp370,2024,summer,21.754934
Salt Lake City,MPI-ESM1-2-HR,ssp370,2024,winter,-6.9942117
Salt Lake City,MPI-ESM1-2-HR,ssp370,2025,summer,20.003225
Salt Lake City,MPI-ESM1-2-HR,ssp370,2025,winter,-5.7214355
Salt Lake City,MPI-ESM1-2-HR,ssp370,2026,summer,20.673899
Salt Lake City,MPI-ESM1-2-HR,ssp370,2026,winter,-7.638224
Salt Lake City,MPI-ESM1-2-HR,ssp370,2027,summer,21.438974
Salt Lake City,MPI-ESM1-2-HR,ssp370,2027,winter,-5.8914795
Salt Lake City,MPI-ESM1-2-HR,ssp370,2028,summer,21.579489
Salt Lake City,MPI-ESM1-2-HR,ssp370,2028,winter,-5.9873657
Salt Lake City,MPI-ESM1-2-HR,ssp370,2029,summer,20.723703
Salt Lake City,MPI-ESM1-2-HR,ssp370,2029,winter,-6.05129
Salt Lake City,MPI-ESM1-2-HR,ssp370,2030,summer,21.318777
Salt Lake City,MPI-ESM1-2-HR,ssp370,2030,winter,-5.9523215
Salt Lake City,MPI-ESM1-2-HR,ssp370,2031,summer,21.447672
Salt Lake City,MPI-ESM1-2-HR,ssp370,2031,winter,-4.4974265
Salt Lake City,MPI-ESM1-2-HR,ssp370,2032,summer,21.515116
Salt Lake City,MPI-ESM1-2-HR,ssp370,2032,winter,-6.8012085
Salt Lake City,MPI-ESM1-2-HR,ssp370,2033,summer,21.736685
Salt Lake City,MPI-ESM1-2-HR,ssp370,2033,winter,-4.815562
Salt Lake City,MPI-ESM1-2-HR,ssp370,2034,summer,21.840902
Salt Lake City,MPI-ESM1-2-HR,ssp370,2034,winter,-5.5725503
Salt Lake City,MPI-ESM1-2-HR,ssp370,2035,summer,20.367004
Salt Lake City,MPI-ESM1-2-HR,ssp370,2035,winter,-3.7604878
Salt Lake City,MPI-ESM1-2-HR,ssp370,2036,summer,22.455801
Salt Lake City,MPI-ESM1-2-HR,ssp370,2036,winter,-6.2102256
Salt Lake City,MPI-ESM1-2-HR,ssp370,2037,summer,21.65162
Salt Lake City,MPI-ESM1-2-HR,ssp370,2037,winter,-6.333181
Salt Lake City,MPI-ESM1-2-HR,ssp370,2038,summer,21.50651
Salt Lake City,MPI-ESM1-2-HR,ssp370,2038,winter,-5.80955
Salt Lake City,MPI-ESM1-2-HR,ssp370,2039,summer,21.013723
Salt Lake City,MPI-ESM1-2-HR,ssp370,2039,winter,-4.6013284
Salt Lake City,MPI-ESM1-2-HR,ssp370,2040,summer,22.782816
Salt Lake City,MPI-ESM1-2-HR,ssp370,2040,winter,-3.7286682
Salt Lake City,MPI-ESM1-2-HR,ssp370,2041,summer,20.45513
Salt Lake City,MPI-ESM1-2-HR,ssp370,2041,winter,-7.4987283
Salt Lake City,MPI-ESM1-2-HR,ssp370,2042,summer,21.64328
Salt Lake City,MPI-ESM1-2-HR,ssp370,2042,winter,-5.509857
Salt Lake City,MPI-ESM1-2-HR,ssp370,2043,summer,21.595652
Salt Lake City,MPI-ESM1-2-HR,ssp370,2043,winter,-7.4032493
Salt Lake City,MPI-ESM1-2-HR,ssp370,2044,summer,22.129435
Salt Lake City,MPI-ESM1-2-HR,ssp370,2044,winter,-5.8454795
Salt Lake City,MPI-ESM1-2-HR,ssp370,2045,summer,22.106058
Salt Lake City,MPI-ESM1-2-HR,ssp370,2045,winter,-5.8048806
Salt Lake City,MPI-ESM1-2-HR,ssp370,2046,summer,21.983175
Salt Lake City,MPI-ESM1-2-HR,ssp370,2046,winter,-4.6058044
Salt Lake City,MPI-ESM1-2-HR,ssp370,2047,summer,22.428782
Salt Lake City,MPI-ESM1-2-HR,ssp370,2047,winter,-5.184774
Salt Lake City,MPI-ESM1-2-HR,ssp370,2048,summer,20.980062
Salt Lake City,MPI-ESM1-2-HR,ssp370,2048,winter,-10.088135
Salt Lake City,MPI-ESM1-2-HR,ssp370,2049,summer,21.617828
Salt Lake City,MPI-ESM1-2-HR,ssp370,2049,winter,-7.8722024
Salt Lake City,MPI-ESM1-2-HR,ssp370,2050,summer,21.262838
Salt Lake City,MPI-ESM1-2-HR,ssp370,2050,winter,-4.3420615
Salt Lake City,MPI-ESM1-2-HR,ssp370,2051,summer,23.375711
Salt Lake City,MPI-ESM1-2-HR,ssp370,2051,winter,-4.4575195
Salt Lake City,MPI-ESM1-2-HR,ssp370,2052,summer,21.880423
Salt Lake City,MPI-ESM1-2-HR,ssp370,2052,winter,-4.600291
Salt Lake City,MPI-ESM1-2-HR,ssp370,2053,summer,24.050833
Salt Lake City,MPI-ESM1-2-HR,ssp370,2053,winter,-4.0683694
Salt Lake City,MPI-ESM1-2-HR,ssp370,2054,summer,23.20398
Salt Lake City,MPI-ESM1-2-HR,ssp370,2054,winter,-5.083262
Salt Lake City,MPI-ESM1-2-HR,ssp370,2055,summer,21.816406
Salt Lake City,MPI-ESM1-2-HR,ssp370,2055,winter,-5.903086
Salt Lake City,MPI-ESM1-2-HR,ssp370,2056,summer,21.407175
Salt Lake City,MPI-ESM1-2-HR,ssp370,2056,winter,-5.2841797
Salt Lake City,MPI-ESM1-2-HR,ssp370,2057,summer,22.394766
Salt Lake City,MPI-ESM1-2-HR,ssp370,2057,winter,-5.2909036
Salt Lake City,MPI-ESM1-2-HR,ssp370,2058,summer,21.541971
Salt Lake City,MPI-ESM1-2-HR,ssp370,2058,winter,-5.163727
Salt Lake City,MPI-ESM1-2-HR,ssp370,2059,summer,21.140493
Salt Lake City,MPI-ESM1-2-HR,ssp370,2059,winter,-3.1206257
Salt Lake City,MPI-ESM1-2-HR,ssp370,2060,summer,24.949106
Salt Lake City,MPI-ESM1-2-HR,ssp370,2060,winter,-2.0737813
Salt Lake City,MPI-ESM1-2-HR,ssp370,2061,summer,22.97811
Salt Lake City,MPI-ESM1-2-HR,ssp370,2061,winter,-6.5590005
Salt Lake City,MPI-ESM1-2-HR,ssp370,2062,summer,23.982117
Salt Lake City,MPI-ESM1-2-HR,ssp370,2062,winter,-3.7711487
Salt Lake City,MPI-ESM1-2-HR,ssp370,2063,summer,23.047567
Salt Lake City,MPI-ESM1-2-HR,ssp370,2063,winter,-3.91214
Salt Lake City,MPI-ESM1-2-HR,ssp370,2064,summer,24.142303
Salt Lake City,MPI-ESM1-2-HR,ssp370,2064,winter,-6.2413025
Salt Lake City,MPI-ESM1-2-HR,ssp370,2065,summer,20.85023
Salt Lake City,MPI-ESM1-2-HR,ssp370,2065,winter,-3.3971355
Salt Lake City,MPI-ESM1-2-HR,ssp370,2066,summer,23.145731
Salt Lake City,MPI-ESM1-2-HR,ssp370,2066,winter,-4.5084434
Salt Lake City,MPI-ESM1-2-HR,ssp370,2067,summer,22.60369
Salt Lake City,MPI-ESM1-2-HR,ssp370,2067,winter,-2.0150044
Salt Lake City,MPI-ESM1-2-HR,ssp370,2068,summer,23.944448
Salt Lake City,MPI-ESM1-2-HR,ssp370,2068,winter,-2.1888123
Salt Lake City,MPI-ESM1-2-HR,ssp370,2069,summer,23.908356
Salt Lake City,MPI-ESM1-2-HR,ssp370,2069,winter,-3.7285054
Salt Lake City,MPI-ESM1-2-HR,ssp370,2070,summer,22.283468
Salt Lake City,MPI-ESM1-2-HR,ssp370,2070,winter,-5.6912637
Salt Lake City,MPI-ESM1-2-HR,ssp370,2071,summer,25.026102
Salt Lake City,MPI-ESM1-2-HR,ssp370,2071,winter,-2.9395447
Salt Lake City,MPI-ESM1-2-HR,ssp370,2072,summer,22.500448
Salt Lake City,MPI-ESM1-2-HR,ssp370,2072,winter,-4.587931
Salt Lake City,MPI-ESM1-2-HR,ssp370,2073,summer,24.542154
