city,model,year,season,tas_c
Miami,GFDL-ESM4,1910,winter,18.112399999999997
Miami,GFDL-ESM4,1911,summer,27.787000000000003
Miami,GFDL-ESM4,1911,winter,19.445733333333333
Miami,GFDL-ESM4,1912,summer,27.85553333333333
Miami,GFDL-ESM4,1912,winter,19.1296
Miami,GFDL-ESM4,1913,summer,27.584833333333336
Miami,GFDL-ESM4,1913,winter,18.5127
Miami,GFDL-ESM4,1914,summer,27.951166666666666
Miami,GFDL-ESM4,1914,winter,18.454733333333333
Miami,GFDL-ESM4,1915,summer,27.662466666666663
Miami,GFDL-ESM4,1915,winter,18.902366666666666
Miami,GFDL-ESM4,1916,summer,27.712033333333334
Miami,GFDL-ESM4,1916,winter,21.268866666666668
Miami,GFDL-ESM4,1917,summer,27.614833333333333
Miami,GFDL-ESM4,1917,winter,18.667366666666666
Miami,GFDL-ESM4,1918,summer,28.248166666666666
Miami,GFDL-ESM4,1918,winter,19.264
Miami,GFDL-ESM4,1919,summer,27.008066666666664
Miami,GFDL-ESM4,1919,winter,20.154966666666667
Miami,GFDL-ESM4,1920,summer,28.004033333333336
Miami,GFDL-ESM4,1920,winter,19.469733333333334
Miami,GFDL-ESM4,1921,summer,26.9378
Miami,GFDL-ESM4,1921,winter,18.3332
Miami,GFDL-ESM4,1922,summer,28.078166666666664
Miami,GFDL-ESM4,1922,winter,18.809866666666668
Miami,GFDL-ESM4,1923,summer,28.20786666666667
Miami,GFDL-ESM4,1923,winter,17.215666666666667
Miami,GFDL-ESM4,1924,summer,27.764266666666668
Miami,GFDL-ESM4,1924,winter,18.201800000000002
Miami,GFDL-ESM4,1925,summer,28.0458
Miami,GFDL-ESM4,1925,winter,18.532433333333334
Miami,GFDL-ESM4,1926,summer,27.483066666666662
Miami,GFDL-ESM4,1926,winter,17.17233333333333
Miami,GFDL-ESM4,1927,summer,26.570633333333333
Miami,GFDL-ESM4,1927,winter,18.5448
Miami,GFDL-ESM4,1928,summer,27.71806666666667
Miami,GFDL-ESM4,1928,winter,18.369
Miami,GFDL-ESM4,1929,summer,27.544833333333333
Miami,GFDL-ESM4,1929,winter,20.022766666666666
Miami,GFDL-ESM4,1930,summer,27.027433333333335
Miami,GFDL-ESM4,1930,winter,19.901866666666667
Miami,GFDL-ESM4,1931,summer,27.5474
Miami,GFDL-ESM4,1931,winter,18.983833333333333
Miami,GFDL-ESM4,1932,summer,28.0979
Miami,GFDL-ESM4,1932,winter,18.7011
Miami,GFDL-ESM4,1933,summer,27.658033333333332
Miami,GFDL-ESM4,1933,winter,19.8671
Miami,GFDL-ESM4,1934,summer,27.077766666666665
Miami,GFDL-ESM4,1934,winter,18.507433333333335
Miami,GFDL-ESM4,1935,summer,27.17396666666667
Miami,GFDL-ESM4,1935,winter,19.171333333333333
Miami,GFDL-ESM4,1936,summer,27.628666666666664
Miami,GFDL-ESM4,1936,winter,17.06013333333333
Miami,GFDL-ESM4,1937,summer,27.023366666666664
Miami,GFDL-ESM4,1937,winter,19.29086666666667
Miami,GFDL-ESM4,1938,summer,27.552400000000002
Miami,GFDL-ESM4,1938,winter,18.120233333333335
Miami,GFDL-ESM4,1939,summer,27.698233333333334
Miami,GFDL-ESM4,1939,winter,20.0308
Miami,GFDL-ESM4,1940,summer,27.00733333333333
Miami,GFDL-ESM4,1940,winter,18.595933333333335
Miami,GFDL-ESM4,1941,summer,26.947666666666667
Miami,GFDL-ESM4,1941,winter,18.195833333333336
Miami,GFDL-ESM4,1942,summer,27.54473333333333
Miami,GFDL-ESM4,1942,winter,20.168499999999998
Miami,GFDL-ESM4,1943,summer,28.141900000000003
Miami,GFDL-ESM4,1943,winter,18.616933333333332
Miami,GFDL-ESM4,1944,summer,28.3586
Miami,GFDL-ESM4,1944,winter,18.454533333333334
Miami,GFDL-ESM4,1945,summer,26.945866666666664
Miami,GFDL-ESM4,1945,winter,19.2073
Miami,GFDL-ESM4,1946,summer,27.2424
Miami,GFDL-ESM4,1946,winter,18.94496666666667
Miami,GFDL-ESM4,1947,summer,27.095033333333333
Miami,GFDL-ESM4,1947,winter,18.2323
Miami,GFDL-ESM4,1948,summer,27.197333333333333
Miami,GFDL-ESM4,1948,winter,17.393266666666666
Miami,GFDL-ESM4,1949,summer,27.250333333333334
Miami,GFDL-ESM4,1949,winter,18.88886666666667
Miami,GFDL-ESM4,1950,summer,27.410133333333334
Miami,GFDL-ESM4,1950,winter,18.2136
Miami,GFDL-ESM4,1951,summer,27.801766666666666
Miami,GFDL-ESM4,1951,winter,20.337766666666667
Miami,GFDL-ESM4,1952,summer,27.331500000000002
Miami,GFDL-ESM4,1952,winter,19.041133333333335
Miami,GFDL-ESM4,1953,summer,27.118799999999997
Miami,GFDL-ESM4,1953,winter,20.028433333333332
Miami,GFDL-ESM4,1954,summer,27.704933333333333
Miami,GFDL-ESM4,1954,winter,19.04756666666667
Miami,GFDL-ESM4,1955,summer,27.798333333333332
Miami,GFDL-ESM4,1955,winter,16.889433333333333
Miami,GFDL-ESM4,1956,summer,27.505166666666668
Miami,GFDL-ESM4,1956,winter,20.100866666666665
Miami,GFDL-ESM4,1957,summer,27.496733333333335
Miami,GFDL-ESM4,1957,winter,19.018466666666665
Miami,GFDL-ESM4,1958,summer,27.574166666666667
Miami,GFDL-ESM4,1958,winter,17.8629
Miami,GFDL-ESM4,1959,summer,28.18926666666667
Miami,GFDL-ESM4,1959,winter,19.1724
Miami,GFDL-ESM4,1960,summer,27.162266666666667
Miami,GFDL-ESM4,1960,winter,18.865033333333333
Miami,GFDL-ESM4,1961,summer,27.269599999999997
Miami,GFDL-ESM4,1961,winter,17.897966666666665
Miami,GFDL-ESM4,1962,summer,27.542466666666666
Miami,GFDL-ESM4,1962,winter,18.922366666666665
Miami,GFDL-ESM4,1963,summer,26.832666666666668
Miami,GFDL-ESM4,1963,winter,19.865333333333336
Miami,GFDL-ESM4,1964,summer,26.6268
Miami,GFDL-ESM4,1964,winter,19.9509
Miami,GFDL-ESM4,1965,summer,26.217566666666666
Miami,GFDL-ESM4,1965,winter,18.914199999999997
Miami,GFDL-ESM4,1966,summer,27.697533333333336
Miami,GFDL-ESM4,1966,winter,19.5917
Miami,GFDL-ESM4,1967,summer,27.352266666666665
Miami,GFDL-ESM4,1967,winter,20.813033333333333
Miami,GFDL-ESM4,1968,summer,27.045233333333332
Miami,GFDL-ESM4,1968,winter,20.2968
Miami,GFDL-ESM4,1969,summer,27.152766666666665
Miami,GFDL-ESM4,1969,winter,18.159266666666667
Miami,GFDL-ESM4,1970,summer,27.330000000000002
Miami,GFDL-ESM4,1970,winter,19.133533333333332
Miami,GFDL-ESM4,1971,summer,27.18756666666667
Miami,GFDL-ESM4,1971,winter,18.91743333333333
Miami,GFDL-ESM4,1972,summer,28.029566666666664
Miami,GFDL-ESM4,1972,winter,17.209666666666667
Miami,GFDL-ESM4,1973,summer,27.329966666666667
Miami,GFDL-ESM4,1973,winter,19.731766666666665
Miami,GFDL-ESM4,1974,summer,27.555166666666665
Miami,GFDL-ESM4,1974,winter,19.8967
Miami,GFDL-ESM4,1975,summer,26.9499
Miami,GFDL-ESM4,1975,winter,20.35043333333333
Miami,GFDL-ESM4,1976,summer,27.2839
Miami,GFDL-ESM4,1976,winter,18.898333333333333
Miami,GFDL-ESM4,1977,summer,27.9735
Miami,GFDL-ESM4,1977,winter,17.592699999999997
Miami,GFDL-ESM4,1978,summer,27.069933333333335
Miami,GFDL-ESM4,1978,winter,19.699299999999997
Miami,GFDL-ESM4,1979,summer,28.134
Miami,GFDL-ESM4,1979,winter,20.2082
Miami,GFDL-ESM4,1980,summer,27.922666666666668
Miami,GFDL-ESM4,1980,winter,19.759966666666667
Miami,GFDL-ESM4,1981,summer,27.971833333333336
Miami,GFDL-ESM4,1981,winter,19.53616666666667
Miami,GFDL-ESM4,1982,summer,27.047566666666665
Miami,GFDL-ESM4,1982,winter,18.447333333333333
Miami,GFDL-ESM4,1983,summer,27.040666666666667
Miami,GFDL-ESM4,1983,winter,18.9318
Miami,GFDL-ESM4,1984,summer,27.461233333333336
Miami,GFDL-ESM4,1984,winter,19.849566666666664
Miami,GFDL-ESM4,1985,summer,27.102366666666665
Miami,GFDL-ESM4,1985,winter,20.570633333333333
Miami,GFDL-ESM4,1986,summer,27.779866666666667
Miami,GFDL-ESM4,1986,winter,19.488
Miami,GFDL-ESM4,1987,summer,27.777433333333335
Miami,GFDL-ESM4,1987,winter,19.444733333333335
Miami,GFDL-ESM4,1988,summer,27.5869
Miami,GFDL-ESM4,1988,winter,19.104933333333335
Miami,GFDL-ESM4,1989,summer,27.826066666666666
Miami,GFDL-ESM4,1989,winter,20.104033333333334
Miami,GFDL-ESM4,1990,summer,27.183666666666667
Miami,GFDL-ESM4,1990,winter,19.417833333333334
Miami,GFDL-ESM4,1991,summer,27.212266666666665
Miami,GFDL-ESM4,1991,winter,19.430233333333334
Miami,GFDL-ESM4,1992,summer,27.268933333333337
Miami,GFDL-ESM4,1992,winter,17.8526
Miami,GFDL-ESM4,1993,summer,27.230566666666665
Miami,GFDL-ESM4,1993,winter,19.3442
Miami,GFDL-ESM4,1994,summer,27.28843333333333
Miami,GFDL-ESM4,1994,winter,19.084666666666667
Miami,GFDL-ESM4,1995,summer,28.201400000000003
Miami,GFDL-ESM4,1995,winter,18.5603
Miami,GFDL-ESM4,1996,summer,27.193833333333334
Miami,GFDL-ESM4,1996,winter,19.105033333333335
Miami,GFDL-ESM4,1997,summer,28.236833333333333
Miami,GFDL-ESM4,1997,winter,18.953
Miami,GFDL-ESM4,1998,summer,27.497266666666665
Miami,GFDL-ESM4,1998,winter,19.285
Miami,GFDL-ESM4,1999,summer,27.585566666666665
Miami,GFDL-ESM4,1999,winter,19.508300000000002
Miami,GFDL-ESM4,2000,summer,27.823466666666665
Miami,GFDL-ESM4,2000,winter,19.715633333333333
Miami,GFDL-ESM4,2001,summer,27.92356666666667
Miami,GFDL-ESM4,2001,winter,19.423166666666667
Miami,GFDL-ESM4,2002,summer,27.484866666666665
Miami,GFDL-ESM4,2002,winter,19.667533333333335
Miami,GFDL-ESM4,2003,summer,28.383300000000002
Miami,GFDL-ESM4,2003,winter,18.331566666666667
Miami,GFDL-ESM4,2004,summer,27.968666666666667
Miami,GFDL-ESM4,2004,winter,18.4645
Miami,GFDL-ESM4,2005,summer,28.018433333333334
Miami,GFDL-ESM4,2005,winter,20.313599999999997
Miami,GFDL-ESM4,2006,summer,27.778133333333333
Miami,GFDL-ESM4,2006,winter,20.867266666666666
Miami,GFDL-ESM4,2007,summer,27.730833333333333
Miami,GFDL-ESM4,2007,winter,17.737133333333333
Miami,GFDL-ESM4,2008,summer,28.606033333333333
Miami,GFDL-ESM4,2008,winter,19.806366666666666
Miami,GFDL-ESM4,2009,summer,27.943533333333335
Miami,GFDL-ESM4,2009,winter,19.372333333333334
Miami,GFDL-ESM4,2010,summer,27.79263333333333
Miami,GFDL-ESM4,2010,winter,19.958366666666667
Miami,GFDL-ESM4,2011,summer,28.139066666666665
Miami,GFDL-ESM4,2011,winter,21.136566666666667
Miami,GFDL-ESM4,2012,summer,28.385033333333336
Miami,GFDL-ESM4,2012,winter,20.4007
Miami,GFDL-ESM4,2013,summer,27.925633333333334
Miami,GFDL-ESM4,2013,winter,18.102433333333334
Miami,GFDL-ESM4,2014,summer,28.260466666666662
Miami,GFDL-ESM4,2014,winter,20.404933333333332
Miami,MPI-ESM1-2-HR,1850,summer,27.52293333333333
Miami,MPI-ESM1-2-HR,1850,winter,20.572166666666668
Miami,MPI-ESM1-2-HR,1851,summer,27.872766666666667
Miami,MPI-ESM1-2-HR,1851,winter,19.36766666666667
Miami,MPI-ESM1-2-HR,1852,summer,29.677933333333332
Miami,MPI-ESM1-2-HR,1852,winter,19.688133333333333
Miami,MPI-ESM1-2-HR,1853,summer,27.606166666666667
Miami,MPI-ESM1-2-HR,1853,winter,19.21766666666667
Miami,MPI-ESM1-2-HR,1854,summer,26.974566666666664
Miami,MPI-ESM1-2-HR,1854,winter,20.305466666666664
Miami,MPI-ESM1-2-HR,1855,summer,29.21726666666667
Miami,MPI-ESM1-2-HR,1855,winter,20.43766666666667
Miami,MPI-ESM1-2-HR,1856,summer,28.44666666666667
Miami,MPI-ESM1-2-HR,1856,winter,21.435166666666664
Miami,MPI-ESM1-2-HR,1857,summer,28.8056
Miami,MPI-ESM1-2-HR,1857,winter,21.500466666666668
Miami,MPI-ESM1-2-HR,1858,summer,27.9579
Miami,MPI-ESM1-2-HR,1858,winter,20.9998
Miami,MPI-ESM1-2-HR,1859,summer,28.5788
Miami,MPI-ESM1-2-HR,1859,winter,19.770433333333333
Miami,MPI-ESM1-2-HR,1860,summer,28.55456666666667
Miami,MPI-ESM1-2-HR,1860,winter,17.820533333333334
Miami,MPI-ESM1-2-HR,1861,summer,27.387566666666668
Miami,MPI-ESM1-2-HR,1861,winter,20.403866666666666
Miami,MPI-ESM1-2-HR,1862,summer,29.124800000000004
Miami,MPI-ESM1-2-HR,1862,winter,21.671166666666664
Miami,MPI-ESM1-2-HR,1863,summer,29.2119
Miami,MPI-ESM1-2-HR,1863,winter,20.410733333333333
Miami,MPI-ESM1-2-HR,1864,summer,28.531233333333333
Miami,MPI-ESM1-2-HR,1864,winter,19.007
Miami,MPI-ESM1-2-HR,1865,summer,27.728399999999997
Miami,MPI-ESM1-2-HR,1865,winter,20.3479
Miami,MPI-ESM1-2-HR,1866,summer,28.413366666666665
Miami,MPI-ESM1-2-HR,1866,winter,20.5989
Miami,MPI-ESM1-2-HR,1867,summer,28.74363333333333
Miami,MPI-ESM1-2-HR,1867,winter,21.947666666666667
Miami,MPI-ESM1-2-HR,1868,summer,28.778033333333337
Miami,MPI-ESM1-2-HR,1868,winter,20.599466666666668
Miami,MPI-ESM1-2-HR,1869,summer,28.319
Miami,MPI-ESM1-2-HR,1869,winter,19.173133333333332
Miami,MPI-ESM1-2-HR,1870,summer,26.887
Miami,MPI-ESM1-2-HR,1870,winter,22.240399999999998
Miami,MPI-ESM1-2-HR,1871,summer,27.3362
Miami,MPI-ESM1-2-HR,1871,winter,19.490633333333335
Miami,MPI-ESM1-2-HR,1872,summer,28.32613333333333
Miami,MPI-ESM1-2-HR,1872,winter,17.355833333333333
Miami,MPI-ESM1-2-HR,1873,summer,28.605900000000002
Miami,MPI-ESM1-2-HR,1873,winter,20.320433333333334
Miami,MPI-ESM1-2-HR,1874,summer,26.902066666666666
Miami,MPI-ESM1-2-HR,1874,winter,20.479066666666668
Miami,MPI-ESM1-2-HR,1875,summer,28.23296666666667
Miami,MPI-ESM1-2-HR,1875,winter,21.442899999999998
Miami,MPI-ESM1-2-HR,1876,summer,29.510966666666665
Miami,MPI-ESM1-2-HR,1876,winter,21.4883
Miami,MPI-ESM1-2-HR,1877,summer,29.2521
Miami,MPI-ESM1-2-HR,1877,winter,21.1444
Miami,MPI-ESM1-2-HR,1878,summer,28.278833333333335
Miami,MPI-ESM1-2-HR,1878,winter,20.013066666666667
Miami,MPI-ESM1-2-HR,1879,summer,27.491633333333336
Miami,MPI-ESM1-2-HR,1879,winter,19.328166666666664
Miami,MPI-ESM1-2-HR,1880,summer,27.790333333333333
Miami,MPI-ESM1-2-HR,1880,winter,20.728733333333334
Miami,MPI-ESM1-2-HR,1881,summer,28.404
Miami,MPI-ESM1-2-HR,1881,winter,21.066000000000003
Miami,MPI-ESM1-2-HR,1882,summer,27.952933333333334
Miami,MPI-ESM1-2-HR,1882,winter,19.8853
Miami,MPI-ESM1-2-HR,1883,summer,27.242033333333335
Miami,MPI-ESM1-2-HR,1883,winter,20.795
Miami,MPI-ESM1-2-HR,1884,summer,26.8134
Miami,MPI-ESM1-2-HR,1884,winter,20.071366666666666
Miami,MPI-ESM1-2-HR,1885,summer,26.8505
Miami,MPI-ESM1-2-HR,1885,winter,21.310433333333332
Miami,MPI-ESM1-2-HR,1886,summer,27.995066666666663
Miami,MPI-ESM1-2-HR,1886,winter,21.488166666666668
Miami,MPI-ESM1-2-HR,1887,summer,28.58553333333333
Miami,MPI-ESM1-2-HR,1887,winter,20.801599999999997
Miami,MPI-ESM1-2-HR,1888,summer,29.01703333333333
Miami,MPI-ESM1-2-HR,1888,winter,20.0642
Miami,MPI-ESM1-2-HR,1889,summer,28.956566666666664
Miami,MPI-ESM1-2-HR,1889,winter,21.26523333333333
Miami,MPI-ESM1-2-HR,1890,summer,29.063100000000002
Miami,MPI-ESM1-2-HR,1890,winter,20.424333333333333
Miami,MPI-ESM1-2-HR,1891,summer,26.78643333333333
Miami,MPI-ESM1-2-HR,1891,winter,19.204866666666664
Miami,MPI-ESM1-2-HR,1892,summer,28.270133333333334
Miami,MPI-ESM1-2-HR,1892,winter,18.290066666666664
Miami,MPI-ESM1-2-HR,1893,summer,28.96643333333333
Miami,MPI-ESM1-2-HR,1893,winter,20.48336666666667
Miami,MPI-ESM1-2-HR,1894,summer,28.688233333333333
Miami,MPI-ESM1-2-HR,1894,winter,20.980900000000002
Miami,MPI-ESM1-2-HR,1895,summer,27.953666666666667
Miami,MPI-ESM1-2-HR,1895,winter,20.081866666666667
Miami,MPI-ESM1-2-HR,1896,summer,28.922766666666664
Miami,MPI-ESM1-2-HR,1896,winter,21.6237
Miami,MPI-ESM1-2-HR,1897,summer,28.523899999999998
Miami,MPI-ESM1-2-HR,1897,winter,20.695233333333334
Miami,MPI-ESM1-2-HR,1898,summer,27.866433333333333
Miami,MPI-ESM1-2-HR,1898,winter,20.386533333333333
Miami,MPI-ESM1-2-HR,1899,summer,29.049666666666667
Miami,MPI-ESM1-2-HR,1899,winter,20.68603333333333
Miami,MPI-ESM1-2-HR,1900,summer,27.139866666666666
Miami,MPI-ESM1-2-HR,1900,winter,21.365033333333333
Miami,MPI-ESM1-2-HR,1901,summer,27.1029
Miami,MPI-ESM1-2-HR,1901,winter,21.625100000000003
Miami,MPI-ESM1-2-HR,1902,summer,27.922700000000003
Miami,MPI-ESM1-2-HR,1902,winter,19.472733333333334
Miami,MPI-ESM1-2-HR,1903,summer,27.822999999999997
Miami,MPI-ESM1-2-HR,1903,winter,19.20553333333333
Miami,MPI-ESM1-2-HR,1904,summer,28.950066666666668
Miami,MPI-ESM1-2-HR,1904,winter,19.868866666666666
Miami,MPI-ESM1-2-HR,1905,summer,27.358266666666665
Miami,MPI-ESM1-2-HR,1905,winter,21.44173333333333
Miami,MPI-ESM1-2-HR,1906,summer,27.428700000000003
Miami,MPI-ESM1-2-HR,1906,winter,20.787566666666667
Miami,MPI-ESM1-2-HR,1907,summer,28.5805
Miami,MPI-ESM1-2-HR,1907,winter,19.5012
Miami,MPI-ESM1-2-HR,1908,summer,27.10336666666667
Miami,MPI-ESM1-2-HR,1908,winter,19.449633333333335
Miami,MPI-ESM1-2-HR,1909,summer,28.925166666666666
Miami,MPI-ESM1-2-HR,1909,winter,19.11136666666667
Miami,MPI-ESM1-2-HR,1910,summer,29.372
Miami,MPI-ESM1-2-HR,1910,winter,20.799166666666668
Miami,MPI-ESM1-2-HR,1911,summer,28.189166666666665
Miami,MPI-ESM1-2-HR,1911,winter,19.773799999999998
Miami,MPI-ESM1-2-HR,1912,summer,28.380466666666667
Miami,MPI-ESM1-2-HR,1912,winter,22.245266666666666
Miami,MPI-ESM1-2-HR,1913,summer,27.723266666666664
Miami,MPI-ESM1-2-HR,1913,winter,19.574866666666665
Miami,MPI-ESM1-2-HR,1914,summer,29.52316666666667
Miami,MPI-ESM1-2-HR,1914,winter,21.822300000000002
Miami,MPI-ESM1-2-HR,1915,summer,28.491833333333332
Miami,MPI-ESM1-2-HR,1915,winter,20.731966666666665
Miami,MPI-ESM1-2-HR,1916,summer,27.587833333333332
Miami,MPI-ESM1-2-HR,1916,winter,20.962766666666667
Miami,MPI-ESM1-2-HR,1917,summer,27.173466666666666
Miami,MPI-ESM1-2-HR,1917,winter,20.300433333333334
Miami,MPI-ESM1-2-HR,1918,summer,29.361900000000002
Miami,MPI-ESM1-2-HR,1918,winter,20.142166666666668
Miami,MPI-ESM1-2-HR,1919,summer,28.038166666666665
Miami,MPI-ESM1-2-HR,1919,winter,18.659266666666667
Miami,MPI-ESM1-2-HR,1920,summer,29.096166666666665
Miami,MPI-ESM1-2-HR,1920,winter,20.596566666666664
Miami,MPI-ESM1-2-HR,1921,summer,28.402599999999996
Miami,MPI-ESM1-2-HR,1921,winter,20.794366666666665
Miami,MPI-ESM1-2-HR,1922,summer,29.263433333333335
Miami,MPI-ESM1-2-HR,1922,winter,21.971
Miami,MPI-ESM1-2-HR,1923,summer,27.2389
Miami,MPI-ESM1-2-HR,1923,winter,21.76053333333333
Miami,MPI-ESM1-2-HR,1924,summer,27.937033333333332
Miami,MPI-ESM1-2-HR,1924,winter,18.90533333333333
Miami,MPI-ESM1-2-HR,1925,summer,26.671166666666664
Miami,MPI-ESM1-2-HR,1925,winter,19.956
Miami,MPI-ESM1-2-HR,1926,summer,27.568166666666666
Miami,MPI-ESM1-2-HR,1926,winter,19.989833333333333
Miami,MPI-ESM1-2-HR,1927,summer,28.545033333333333
Miami,MPI-ESM1-2-HR,1927,winter,19.882366666666666
Miami,MPI-ESM1-2-HR,1928,summer,27.913699999999995
Miami,MPI-ESM1-2-HR,1928,winter,19.963266666666666
Miami,MPI-ESM1-2-HR,1929,summer,29.085633333333334
Miami,MPI-ESM1-2-HR,1929,winter,20.63403333333333
Miami,MPI-ESM1-2-HR,1930,summer,28.6147
Miami,MPI-ESM1-2-HR,1930,winter,19.009733333333333
Miami,MPI-ESM1-2-HR,1931,summer,28.869
Miami,MPI-ESM1-2-HR,1931,winter,22.0929
Miami,MPI-ESM1-2-HR,1932,summer,28.419566666666668
Miami,MPI-ESM1-2-HR,1932,winter,20.0278
Miami,MPI-ESM1-2-HR,1933,summer,29.42913333333333
Miami,MPI-ESM1-2-HR,1933,winter,18.596633333333333
Miami,MPI-ESM1-2-HR,1934,summer,28.384533333333334
Miami,MPI-ESM1-2-HR,1934,winter,18.60396666666667
Miami,MPI-ESM1-2-HR,1935,summer,27.818133333333336
Miami,MPI-ESM1-2-HR,1935,winter,21.919466666666665
Miami,MPI-ESM1-2-HR,1936,summer,28.868399999999998
Miami,MPI-ESM1-2-HR,1936,winter,21.364333333333335
Miami,MPI-ESM1-2-HR,1937,summer,30.444133333333337
Miami,MPI-ESM1-2-HR,1937,winter,21.683999999999997
Miami,MPI-ESM1-2-HR,1938,summer,27.7085
Miami,MPI-ESM1-2-HR,1938,winter,19.313333333333333
Miami,MPI-ESM1-2-HR,1939,summer,27.871933333333335
Miami,MPI-ESM1-2-HR,1939,winter,20.052266666666668
Miami,MPI-ESM1-2-HR,1940,summer,28.685266666666667
Miami,MPI-ESM1-2-HR,1940,winter,20.776
Miami,MPI-ESM1-2-HR,1941,summer,29.536999999999995
Miami,MPI-ESM1-2-HR,1941,winter,20.342766666666666
Miami,MPI-ESM1-2-HR,1942,summer,28.1537
Miami,MPI-ESM1-2-HR,1942,winter,19.250633333333337
Miami,MPI-ESM1-2-HR,1943,summer,29.189300000000003
Miami,MPI-ESM1-2-HR,1943,winter,21.081799999999998
Miami,MPI-ESM1-2-HR,1944,summer,29.27886666666667
Miami,MPI-ESM1-2-HR,1944,winter,19.7379
Miami,MPI-ESM1-2-HR,1945,summer,29.54596666666667
Miami,MPI-ESM1-2-HR,1945,winter,21.263966666666665
Miami,MPI-ESM1-2-HR,1946,summer,29.781433333333336
Miami,MPI-ESM1-2-HR,1946,winter,21.897333333333336
Miami,MPI-ESM1-2-HR,1947,summer,29.637333333333334
Miami,MPI-ESM1-2-HR,1947,winter,21.9406
Miami,MPI-ESM1-2-HR,1948,summer,28.518966666666667
Miami,MPI-ESM1-2-HR,1948,winter,22.563100000000002
Miami,MPI-ESM1-2-HR,1949,summer,28.386966666666666
Miami,MPI-ESM1-2-HR,1949,winter,20.967466666666667
Miami,MPI-ESM1-2-HR,1950,summer,29.834266666666664
Miami,MPI-ESM1-2-HR,1950,winter,20.502
Miami,MPI-ESM1-2-HR,1951,summer,28.153033333333337
Miami,MPI-ESM1-2-HR,1951,winter,18.952633333333335
Miami,MPI-ESM1-2-HR,1952,summer,29.347399999999997
Miami,MPI-ESM1-2-HR,1952,winter,19.971500000000002
Miami,MPI-ESM1-2-HR,1953,summer,29.410899999999998
Miami,MPI-ESM1-2-HR,1953,winter,21.1021
Miami,MPI-ESM1-2-HR,1954,summer,27.918633333333332
Miami,MPI-ESM1-2-HR,1954,winter,20.11616666666667
Miami,MPI-ESM1-2-HR,1955,summer,27.864333333333335
Miami,MPI-ESM1-2-HR,1955,winter,19.907066666666665
Miami,MPI-ESM1-2-HR,1956,summer,29.531833333333335
Miami,MPI-ESM1-2-HR,1956,winter,19.159866666666666
Miami,MPI-ESM1-2-HR,1957,summer,28.255966666666666
Miami,MPI-ESM1-2-HR,1957,winter,20.425166666666666
Miami,MPI-ESM1-2-HR,1958,summer,29.9742
Miami,MPI-ESM1-2-HR,1958,winter,22.084100000000003
Miami,MPI-ESM1-2-HR,1959,summer,29.905966666666668
Miami,MPI-ESM1-2-HR,1959,winter,22.024966666666668
Miami,MPI-ESM1-2-HR,1960,summer,27.7863
Miami,MPI-ESM1-2-HR,1960,winter,20.5876
Miami,MPI-ESM1-2-HR,1961,summer,28.873066666666663
Miami,MPI-ESM1-2-HR,1961,winter,19.969033333333332
Miami,MPI-ESM1-2-HR,1962,summer,29.181833333333334
Miami,MPI-ESM1-2-HR,1962,winter,21.059933333333333
Miami,MPI-ESM1-2-HR,1963,summer,28.6063
Miami,MPI-ESM1-2-HR,1963,winter,21.093166666666665
Miami,MPI-ESM1-2-HR,1964,summer,29.238333333333333
Miami,MPI-ESM1-2-HR,1964,winter,19.6895
Miami,MPI-ESM1-2-HR,1965,summer,28.731333333333335
Miami,MPI-ESM1-2-HR,1965,winter,19.9577
Miami,MPI-ESM1-2-HR,1966,summer,27.6973
Miami,MPI-ESM1-2-HR,1966,winter,18.944333333333333
Miami,MPI-ESM1-2-HR,1967,summer,28.250466666666668
Miami,MPI-ESM1-2-HR,1967,winter,20.418833333333335
Miami,MPI-ESM1-2-HR,1968,summer,29.623433333333335
Miami,MPI-ESM1-2-HR,1968,winter,21.4012
Miami,MPI-ESM1-2-HR,1969,summer,27.58856666666667
Miami,MPI-ESM1-2-HR,1969,winter,22.385933333333337
Miami,MPI-ESM1-2-HR,1970,summer,26.909133333333333
Miami,MPI-ESM1-2-HR,1970,winter,19.399833333333333
Miami,MPI-ESM1-2-HR,1971,summer,28.119
Miami,MPI-ESM1-2-HR,1971,winter,21.1367
Miami,MPI-ESM1-2-HR,1972,summer,26.961633333333335
Miami,MPI-ESM1-2-HR,1972,winter,19.20416666666667
Miami,MPI-ESM1-2-HR,1973,summer,27.922133333333335
Miami,MPI-ESM1-2-HR,1973,winter,21.861733333333333
Miami,MPI-ESM1-2-HR,1974,summer,29.73466666666667
Miami,MPI-ESM1-2-HR,1974,winter,20.183666666666667
Miami,MPI-ESM1-2-HR,1975,summer,28.634733333333333
Miami,MPI-ESM1-2-HR,1975,winter,21.60836666666667
Miami,MPI-ESM1-2-HR,1976,summer,28.132733333333334
Miami,MPI-ESM1-2-HR,1976,winter,21.7687
Miami,MPI-ESM1-2-HR,1977,summer,28.529433333333333
Miami,MPI-ESM1-2-HR,1977,winter,18.794166666666666
Miami,MPI-ESM1-2-HR,1978,summer,27.7368
Miami,MPI-ESM1-2-HR,1978,winter,19.595933333333335
Miami,MPI-ESM1-2-HR,1979,summer,29.611100000000004
Miami,MPI-ESM1-2-HR,1979,winter,21.447133333333337
Miami,MPI-ESM1-2-HR,1980,summer,27.66416666666667
Miami,MPI-ESM1-2-HR,1980,winter,21.950333333333333
Miami,MPI-ESM1-2-HR,1981,summer,28.025899999999996
